frame_number,timestamp_ms,max_flow_magnitude
1,20.0,0.5122552
2,40.0,0.56062526
3,60.0,0.64153
4,80.0,0.39812404
5,100.0,0.6636112
6,120.0,0.56103474
7,140.0,0.5533076
8,160.0,0.7843009
9,180.0,1.0780296
10,200.0,0.57433265
11,220.0,0.5606628
12,240.0,0.6075243
13,260.0,0.61320126
14,280.0,0.8004916
15,300.0,0.52086616
16,320.0,0.48609594
17,340.0,0.6022918
18,360.0,0.5350136
19,380.0,0.5198201
20,400.0,0.71988285
21,420.0,0.75289935
22,440.0,0.49035767
23,460.0,0.50315267
24,480.0,0.67879295
25,500.0,0.44036314
26,520.0,0.6468571
27,540.0,0.6413841
28,560.0,0.4135217
29,580.0,0.46779868
30,600.0,0.43007472
31,620.0,0.46785828
32,640.0,0.3695033
33,660.0,0.6011068
34,680.0,0.52930194
35,700.0000000000001,0.4403083
36,720.0,0.7050375
37,740.0,0.4701831
38,760.0,0.3981033
39,780.0,0.3918158
40,800.0,0.36586517
41,820.0000000000001,0.36775377
42,840.0,0.520761
43,860.0,0.47469088
44,880.0,0.49055272
45,900.0,0.43087256
46,920.0,0.40917665
47,940.0000000000001,0.57773525
48,960.0,0.66917336
49,980.0,0.4256069
50,1000.0,0.59971935
51,1020.0,0.4845239
52,1040.0,0.58440715
53,1060.0,0.55158067
54,1080.0,0.845425
55,1100.0,0.45339903
56,1120.0,0.48999324
57,1140.0000000000002,0.62217546
58,1160.0,0.4068388
59,1180.0,0.73117
60,1200.0,0.7853191
61,1220.0,0.52642035
62,1240.0,0.54547125
63,1260.0,0.6056336
64,1280.0,0.55401754
65,1300.0,0.803241
66,1320.0,0.88100135
67,1340.0,0.8410031
68,1360.0,0.4612427
69,1380.0000000000002,0.68973625
70,1400.0000000000002,0.6515554
71,1420.0,0.6816935
72,1440.0,0.6904277
73,1460.0,0.5598277
74,1480.0,0.67379725
75,1500.0,0.8097903
76,1520.0,0.57722366
77,1540.0,0.53361166
78,1560.0,0.511021
79,1580.0,0.50205404
80,1600.0,0.6389391
81,1620.0,0.49168435
82,1640.0000000000002,0.48636124
83,1660.0000000000002,0.505763
84,1680.0,0.51325864
85,1700.0,0.531849
86,1720.0,0.46265838
87,1740.0,0.37468466
88,1760.0,0.54143906
89,1780.0,0.33614272
90,1800.0,0.31339055
91,1820.0,0.29753083
92,1840.0,0.32298523
93,1860.0,0.24281639
94,1880.0000000000002,0.112210974
95,1900.0000000000002,0.22192667
96,1920.0,0.61183876
97,1940.0,0.5088217
98,1960.0,0.38940984
99,1980.0,0.49040926
100,2000.0,0.42188224
101,2020.0,0.3559712
102,2040.0,0.5053542
103,2060.0,0.50064236
104,2080.0,0.5509969
105,2100.0,0.47761622
106,2120.0,0.4608249
107,2140.0,0.46955428
108,2160.0,0.9393767
109,2180.0,0.49689895
110,2200.0,0.5968615
111,2220.0,0.63813496
112,2240.0,0.53283685
113,2260.0000000000005,0.53662556
114,2280.0000000000005,0.7889355
115,2300.0000000000005,0.50189376
116,2320.0,0.62734693
117,2340.0,0.5805007
118,2360.0,0.53460896
119,2380.0,0.5085714
120,2400.0,0.46617326
121,2420.0,0.36425644
122,2440.0,0.54305625
123,2460.0,0.5410234
124,2480.0,0.612297
125,2500.0,0.5441143
126,2520.0,0.50434333
127,2540.0,0.8014211
128,2560.0,0.76427513
129,2580.0,0.43464863
130,2600.0,0.5690254
131,2620.0,0.373046
132,2640.0,0.52644837
133,2660.0,0.622385
134,2680.0,0.6587478
135,2700.0,0.3991126
136,2720.0,0.4700732
137,2740.0,0.37984526
138,2760.0000000000005,0.46647573
139,2780.0000000000005,0.49297667
140,2800.0000000000005,0.41228354
141,2820.0,0.3247416
142,2840.0,0.4066033
143,2860.0,0.41774133
144,2880.0,0.76174194
145,2900.0,0.4002449
146,2920.0,0.47416165
147,2940.0,0.47261155
148,2960.0,0.50175107
149,2980.0,0.28852788
150,3000.0,0.33692622
151,3020.0,0.4990268
152,3040.0,0.55175066
153,3060.0,0.46330938
154,3080.0,0.59820503
155,3100.0,0.60226583
156,3120.0,1.0696279
157,3140.0,0.46801713
158,3160.0,0.46495172
159,3180.0,0.4062247
160,3200.0,0.60348225
161,3220.0,0.57183
162,3240.0,0.5868401
163,3260.0000000000005,0.520908
164,3280.0000000000005,0.5384905
165,3300.0000000000005,0.6942952
166,3320.0000000000005,0.50125355
167,3340.0,0.5120734
168,3360.0,0.6279766
169,3380.0,0.4410536
170,3400.0,0.5996866
171,3420.0,0.42709774
172,3440.0,0.5585926
173,3460.0,0.6164346
174,3480.0,0.6378831
175,3500.0,0.52717274
176,3520.0,0.54939014
177,3540.0,0.5251144
178,3560.0,0.6538537
179,3580.0,0.8404083
180,3600.0,0.9255946
181,3620.0,1.4829582
182,3640.0,2.697529
183,3660.0,6.4027977
184,3680.0,19.682652
185,3700.0,19.05746
186,3720.0,7.81312
187,3740.0,2.4973655
188,3760.0000000000005,0.75521713
189,3780.0000000000005,0.9373922
190,3800.0000000000005,0.5015103
191,3820.0000000000005,0.56223863
192,3840.0,0.5474717
193,3860.0,0.45021793
194,3880.0,0.41877314
195,3900.0,0.5808129
196,3920.0,0.25372526
197,3940.0,0.20543228
198,3960.0,0.30567393
199,3980.0,0.4099444
200,4000.0,0.32416466
201,4020.0000000000005,0.36884147
202,4040.0,0.5684138
203,4060.0000000000005,0.81975293
204,4080.0,0.7016074
205,4100.0,0.49311817
206,4120.0,0.4685837
207,4140.0,0.526072
208,4160.0,0.69933
209,4180.0,0.941482
210,4200.0,0.6100687
211,4220.0,0.9001347
212,4240.0,0.5398804
213,4260.0,1.0831267
214,4280.0,0.6097104
215,4300.0,0.5452665
216,4320.0,2.9370432
217,4340.0,0.7860842
218,4360.0,1.399204
219,4380.0,0.59217286
220,4400.0,0.49377516
221,4420.0,1.209098
222,4440.0,0.91714364
223,4460.0,1.4236159
224,4480.0,1.1417038
225,4500.0,0.6123547
226,4520.000000000001,0.47916332
227,4540.0,1.637786
228,4560.000000000001,1.0373318
229,4580.0,0.49268523
