frame_number,timestamp_ms,max_flow_magnitude
1,33.324446814182885,1.2311457
2,66.64889362836577,2.7087522
3,99.97334044254865,0.9758857
4,133.29778725673154,0.9786758
5,166.62223407091443,1.0509932
6,199.9466808850973,1.1270784
7,233.27112769928019,1.041838
8,266.5955745134631,1.0203614
9,299.92002132764594,1.6130947
10,333.24446814182886,1.4352174
11,366.5689149560117,2.0773623
12,399.8933617701946,2.253574
13,433.21780858437745,2.1427736
14,466.54225539856037,1.3775371
15,499.8667022127433,1.3909556
16,533.1911490269262,1.6214522
17,566.515595841109,1.2002448
18,599.8400426552919,1.0110487
19,633.1644894694748,0.98145485
20,666.4889362836577,1.837024
21,699.8133830978405,0.8364885
22,733.1378299120234,3.1604285
23,766.4622767262064,6.008482
24,799.7867235403892,5.515765
25,833.1111703545721,2.585276
26,866.4356171687549,2.585174
27,899.7600639829378,3.176904
28,933.0845107971207,1.5828819
29,966.4089576113037,1.5183378
30,999.7334044254866,1.5691546
31,1033.0578512396694,1.5243248
32,1066.3822980538523,1.691961
33,1099.706744868035,1.5012119
34,1133.031191682218,2.173765
35,1166.3556384964008,1.7594287
36,1199.6800853105838,2.0986297
37,1233.0045321247667,2.0810795
38,1266.3289789389496,2.773283
39,1299.6534257531325,2.5124624
40,1332.9778725673154,2.6450055
41,1366.3023193814984,2.712381
42,1399.626766195681,2.4656773
43,1432.951213009864,2.546019
44,1466.275659824047,2.8732262
45,1499.6001066382298,3.569548
46,1532.9245534524127,4.0068626
47,1566.2490002665954,16.328915
48,1599.5734470807784,28.638136
49,1632.8978938949613,5.7799964
50,1666.2223407091442,2.6109242
51,1699.5467875233269,2.8166177
52,1732.8712343375098,1.2884123
53,1766.1956811516927,1.8659549
54,1799.5201279658756,1.1909908
55,1832.8445747800586,1.0128804
56,1866.1690215942415,1.1911933
57,1899.4934684084244,1.477732
58,1932.8179152226073,4.438529
59,1966.1423620367902,2.331376
60,1999.4668088509732,2.3590107
61,2032.7912556651556,2.0080416
62,2066.115702479339,2.121044
63,2099.4401492935217,2.1380963
64,2132.7645961077046,1.7810261
65,2166.089042921887,1.4191967
66,2199.41348973607,1.1891952
67,2232.737936550253,0.9272871
68,2266.062383364436,1.0464076
69,2299.3868301786188,2.3995652
70,2332.7112769928017,3.3697166
71,2366.0357238069846,3.1186345
72,2399.3601706211675,11.099676
73,2432.6846174353504,23.4443
74,2466.0090642495334,9.181851
75,2499.3335110637163,6.244809
76,2532.657957877899,2.7812707
77,2565.982404692082,1.6480482
78,2599.306851506265,1.0952264
79,2632.631298320448,1.1295187
80,2665.955745134631,0.90626013
81,2699.280191948814,1.2537292
82,2732.6046387629967,1.4676198
83,2765.9290855771796,1.5552408
84,2799.253532391362,1.3372768
85,2832.577979205545,1.7037677
86,2865.902426019728,1.6954861
87,2899.226872833911,1.525594
88,2932.551319648094,1.583754
89,2965.8757664622767,3.7417102
90,2999.2002132764596,1.8937801
91,3032.5246600906426,2.4354143
92,3065.8491069048255,2.1497579
93,3099.173553719008,2.0960093
94,3132.498000533191,2.0080845
95,3165.822447347374,2.943353
96,3199.1468941615567,6.2714424
97,3232.4713409757396,7.894865
98,3265.7957877899225,45.533585
99,3299.1202346041055,24.58898
100,3332.4446814182884,7.7100053
101,3365.7691282324713,2.6777596
102,3399.0935750466538,1.7563864
103,3432.4180218608367,1.5406659
104,3465.7424686750196,1.2420729
105,3499.0669154892025,1.8017393
106,3532.3913623033854,2.040076
107,3565.7158091175684,1.6090317
108,3599.0402559317513,1.8868444
109,3632.364702745934,1.3870214
110,3665.689149560117,1.1959165
111,3699.0135963743,1.7472801
112,3732.338043188483,0.9397034
113,3765.662490002666,1.5743774
114,3798.986936816849,2.0574567
115,3832.3113836310317,1.3125067
116,3865.6358304452147,1.164606
117,3898.9602772593976,1.189618
118,3932.2847240735805,1.568945
119,3965.6091708877634,1.5763044
120,3998.9336177019463,1.7058184
121,4032.258064516129,3.3843265
122,4065.5825113303113,8.996632
123,4098.906958144495,10.414229
124,4132.231404958678,14.127449
125,4165.5558517728605,9.428989
126,4198.880298587043,7.825577
127,4232.204745401226,3.7148232
128,4265.529192215409,2.268044
129,4298.853639029592,1.1586637
130,4332.178085843774,1.0657921
131,4365.502532657958,0.67265123
132,4398.82697947214,1.209809
133,4432.151426286324,1.027917
134,4465.475873100506,1.437556
135,4498.80031991469,1.9942619
136,4532.124766728872,2.1561525
137,4565.4492135430555,2.5339425
138,4598.7736603572375,2.8718379
139,4632.098107171421,2.4193654
140,4665.422553985603,2.5911186
141,4698.747000799787,2.968523
142,4732.071447613969,2.4665117
143,4765.395894428153,1.8635498
144,4798.720341242335,1.4217901
145,4832.044788056519,1.1933022
146,4865.369234870701,1.3704375
147,4898.693681684885,2.9782872
148,4932.018128499067,11.467226
149,4965.342575313249,0.94343513
150,4998.667022127433,11.898594
151,5031.991468941615,5.411292
152,5065.315915755798,3.3412445
153,5098.64036256998,3.5246546
154,5131.964809384164,4.1001716
155,5165.289256198346,3.044422
156,5198.61370301253,3.1108425
157,5231.938149826712,3.0210123
158,5265.262596640896,2.6703496
159,5298.587043455078,2.5974312
160,5331.911490269262,1.8336308
161,5365.235937083444,1.6719443
162,5398.560383897628,1.0132257
163,5431.88483071181,0.9934226
164,5465.2092775259935,1.1332098
165,5498.5337243401755,1.9383781
166,5531.858171154359,1.6789194
167,5565.182617968541,1.3046119
168,5598.507064782724,1.9874915
169,5631.831511596907,2.0928867
170,5665.15595841109,1.8157221
171,5698.480405225273,2.1192188
172,5731.804852039456,2.260309
173,5765.129298853639,4.6477513
174,5798.453745667822,13.089314
175,5831.778192482005,1.4404095
176,5865.102639296188,3.5941422
177,5898.4270861103705,6.470691
178,5931.751532924553,3.2094407
179,5965.075979738736,0.95295125
180,5998.400426552919,1.7544651
181,6031.724873367102,1.5509006
182,6065.049320181285,1.6877953
183,6098.373766995468,1.6569048
184,6131.698213809651,1.7835263
185,6165.022660623834,1.5382694
186,6198.347107438016,2.2983832
