frame_number,timestamp_ms,max_flow_magnitude
1,33.38563749874804,4.5790706
2,66.77127499749608,5.204987
3,100.15691249624412,6.35304
4,133.54254999499216,6.534428
5,166.92818749374018,6.1627316
6,200.31382499248824,7.503677
7,233.69946249123626,6.157067
8,267.0850999899843,3.0157995
9,300.4707374887323,2.0416434
10,333.85637498748036,2.165105
11,367.2420124862284,1.694935
12,400.6276499849765,0.78419524
13,434.01328748372447,1.1294495
14,467.3989249824725,1.3509394
15,500.78456248122063,1.9038032
16,534.1701999799686,9.267337
17,567.5558374787166,13.439022
18,600.9414749774646,8.465471
19,634.3271124762127,5.2647924
20,667.7127499749607,3.5753796
21,701.0983874737088,3.3797326
22,734.4840249724568,2.734004
23,767.869662471205,2.1139693
24,801.255299969953,1.3710715
25,834.6409374687009,1.0576173
26,868.0265749674489,1.1092228
27,901.412212466197,1.9896039
28,934.797849964945,1.9924763
29,968.183487463693,2.7524
30,1001.5691249624413,4.0315394
31,1034.9547624611891,3.9831905
32,1068.3403999599373,4.507119
33,1101.7260374586851,5.5246167
34,1135.1116749574333,6.578933
35,1168.4973124561814,6.672632
36,1201.8829499549292,7.576962
37,1235.2685874536776,4.4539843
38,1268.6542249524255,2.9796028
39,1302.0398624511736,1.6591585
40,1335.4254999499215,1.5658634
41,1368.8111374486696,1.0915637
42,1402.1967749474177,0.9114451
43,1435.5824124461656,2.0108893
44,1468.9680499449137,2.0599377
45,1502.3536874436618,2.8247144
46,1535.73932494241,2.6432397
47,1569.1249624411578,4.4327707
48,1602.510599939906,5.1709247
49,1635.8962374386538,6.0898147
50,1669.2818749374019,6.2917495
51,1702.66751243615,7.3569
52,1736.0531499348979,4.48572
53,1769.438787433646,4.183203
54,1802.824424932394,3.9801714
55,1836.2100624311422,3.4261417
56,1869.59569992989,2.0346541
57,1902.9813374286382,2.0850532
58,1936.366974927386,1.1816103
59,1969.7526124261342,0.9357221
60,2003.1382499248825,1.3421993
61,2036.5238874236304,2.014106
62,2069.9095249223783,2.663876
63,2103.2951624211264,3.04529
64,2136.6807999198745,3.978711
65,2170.0664374186226,4.4285326
66,2203.4520749173703,6.142413
67,2236.8377124161184,5.1211023
68,2270.2233499148665,8.5523
69,2303.6089874136146,6.8269463
70,2336.9946249123627,3.0578706
71,2370.3802624111104,2.4433305
72,2403.7658999098585,1.7912956
73,2437.1515374086066,1.0005494
74,2470.537174907355,0.6631348
75,2503.922812406103,1.4034817
76,2537.308449904851,2.9955442
77,2570.694087403599,3.3836617
78,2604.079724902347,4.091866
79,2637.4653624010953,5.7262573
80,2670.850999899843,7.26133
81,2704.236637398591,5.8344536
82,2737.622274897339,8.4016285
83,2771.0079123960872,6.056689
84,2804.3935498948354,4.7900314
85,2837.779187393583,4.3576293
86,2871.164824892331,3.357214
87,2904.5504623910792,2.4019217
88,2937.9360998898273,1.642114
