Frame,Tempo(s),Flow
395,13.196522222222223,2.1923111341174004
396,13.229844444444446,4.549931368906592
397,13.263177777777779,4.382596683198571
398,13.29648888888889,0.7018689002335898
399,13.329811111111113,4.997239259024347
400,13.363155555555556,3.5057699086222627
401,13.39648888888889,1.0013868132056651
402,13.42978888888889,1.0922343833042094
403,13.463122222222223,1.8688839316887367
404,13.496455555555556,1.9146574541055197
405,13.52977777777778,1.3141012545915287
406,13.56308888888889,2.2745332845746007
407,13.596433333333334,1.4548289317994916
408,13.629755555555557,1.0019884660842158
409,13.663066666666667,5.3091575672058955
410,13.69638888888889,1.5453741415769948
411,13.729733333333334,1.4414483626172176
412,13.763066666666667,1.252293885840678
413,13.79648888888889,1.6264776717098892
414,13.8297,1.7964145683814459
415,13.863022222222224,1.7159756704874285
416,13.896344444444445,2.01424248484468
417,13.929666666666668,0.8728380489132382
418,13.963000000000001,1.0517873480860707
419,13.996322222222222,3.3335858185874843
420,14.029644444444445,1.9097531604252678
421,14.062966666666668,0.4334910288236413
422,14.096288888888889,1.2540600695008013
423,14.129622222222222,0.6412237315342747
424,14.162955555555556,0.7597634147630732
425,14.196255555555556,1.5694292367079266
426,14.22958888888889,1.5831764102327115
427,14.262911111111112,0.5081928719581622
428,14.296255555555556,1.5069532758126345
429,14.3298,1.7258187822351223
430,14.362900000000002,0.8251492846585028
431,14.396222222222223,3.6625630170131034
432,14.429544444444446,3.8014848366545997
433,14.462866666666667,2.219931398481907
434,14.496266666666667,1.369311097573237
435,14.529511111111113,1.5917973981169526
436,14.562844444444448,0.7666783446741273
437,14.596166666666665,1.3429768283274799
438,14.629477777777778,3.2412400978579585
439,14.662822222222223,5.3434229183652
440,14.696144444444446,1.1841605797611525
441,14.729466666666667,1.252327070694158
442,14.762844444444445,1.1230660977625804
443,14.796122222222223,0.8615254822167505
444,14.829455555555557,0.5790250941466618
445,14.862755555555557,1.6717866073523169
446,14.896155555555556,1.3373754348799078
447,14.929400000000001,1.02262780094125
448,14.962733333333334,0.8223969621157058
449,14.996066666666668,1.7373528726944
450,15.02938888888889,1.2323033609280256
451,15.062711111111112,1.0041591439449922
452,15.096044444444445,0.828838918061064
453,15.129366666666668,0.41502225083514804
454,15.16268888888889,0.810231812985205
455,15.196022222222222,0.6720507563403124
456,15.229344444444445,0.44311755445724155
457,15.262666666666668,1.9091092202772306
458,15.295977777777779,3.030980250788393
459,15.3293,0.8485741157097827
460,15.362633333333335,0.7650716771903758
461,15.395966666666668,1.1402640394277235
462,15.429300000000001,0.870290496434582
463,15.462666666666667,1.3310852869241445
464,15.495933333333333,1.697086983857413
465,15.529411111111111,1.3143037161081261
466,15.562666666666667,1.0878935982128415
467,15.595911111111112,1.7936990400244923
468,15.629366666666668,1.9980147057026252
469,15.662566666666667,7.189547423522309
470,15.695944444444445,0.7314283636894582
471,15.72921111111111,1.193042745577527
472,15.762533333333334,1.660267898839282
473,15.795855555555557,0.560718608591225
474,15.82918888888889,2.685480011608901
475,15.862511111111111,0.4600570960230547
476,15.895833333333334,1.608906837318146
477,15.929166666666667,1.7604861502768552
478,15.9625,2.2384558956134843
479,15.995800000000001,3.809620767298514
480,16.029133333333334,11.163996431167789
481,16.062455555555555,0.7229134574577939
482,16.09577777777778,12.091750695300133
483,16.1291,5.277469498411928
484,16.162444444444446,2.272254082217139
485,16.195755555555557,1.137279601337507
486,16.22907777777778,1.5611411294095825
487,16.2624,1.2924934921124496
488,16.295755555555555,2.213720649278466
489,16.329055555555556,1.0230841034952145
490,16.36238888888889,0.9030086196294482
491,16.395711111111112,1.2830318734916477
492,16.429033333333333,4.737522355537438
493,16.462355555555558,1.7431978390439573
494,16.49568888888889,1.8614587083007237
495,16.529,0.7338492294657365
496,16.562333333333335,2.0570641722459895
497,16.595655555555556,1.8808995736446967
498,16.62898888888889,0.6572877047015433
499,16.662422222222222,1.0487104225265427
500,16.695633333333333,1.654730266148609
501,16.728955555555554,1.4122553874686838
502,16.762333333333334,1.3004174955998204
503,16.7956,3.9970787284781992
504,16.829033333333335,1.5178816974726508
505,16.862333333333336,2.4818852210331386
506,16.89558888888889,1.5135870525722355
507,16.928900000000002,0.8570452733361331
508,16.962233333333334,0.7013309461847951
509,16.995555555555555,1.1272460489632214
510,17.02888888888889,0.9577438682508171
511,17.0622,1.0824631191429088
512,17.095555555555556,0.5855124128733127
513,17.128855555555557,1.6259207639059532
514,17.162177777777778,0.7684495410130173
515,17.195511111111113,1.133162651919561
516,17.228833333333334,1.3583878242841712
517,17.26217777777778,1.2942144254282932
518,17.29567777777778,0.4978750139776229
519,17.328800000000005,0.9189269122325336
520,17.36212222222222,0.6779236196007526
521,17.395500000000002,1.5207918952589479
522,17.42878888888889,1.2458092151163447
523,17.462122222222224,2.945989925854505
524,17.49547777777778,1.6181096111377993
525,17.52878888888889,0.7871169828608213
526,17.56208888888889,0.6350658046886679
527,17.595422222222222,0.6606654053392788
528,17.628744444444447,0.6567825268714698
529,17.662066666666668,0.815935012705477
530,17.6954,0.9162402307077169
531,17.728744444444445,0.5898113620716956
532,17.762044444444445,0.7289715610276227
533,17.795455555555556,0.5201056313729692
534,17.82868888888889,1.1452520985158354
535,17.862011111111112,0.34079704602337396
536,17.895377777777778,1.0802666115139463
537,17.92866666666667,1.6650884495421738
538,17.96198888888889,1.1618328979620125
539,17.99536666666667,1.399111406403832
540,18.02862222222222,1.3112663995090807
541,18.062,1.5922705420202934
542,18.095266666666667,1.3068737048656374
543,18.128644444444447,2.558096768409351
544,18.161944444444444,1.0950360658280451
545,18.19526666666667,0.4752404990907607
546,18.22856666666667,1.5455622593251497
547,18.261933333333335,1.2033700737073938
548,18.295266666666667,1.3155690031875567
549,18.328577777777777,0.4090763089262445
550,18.361877777777778,1.8555168906282684
551,18.3952,0.9145140236328978
552,18.428522222222224,0.4791591180310039
553,18.46187777777778,1.3914505029688666
554,18.49516666666667,1.120905052592425
555,18.52851111111111,1.8395866608580593
556,18.561833333333333,0.3283971631384874
557,18.595144444444447,0.6991206955686464
558,18.628466666666668,0.9317008444364386
559,18.6618,1.0756953092222514
560,18.695122222222224,0.603433738209032
561,18.728455555555556,0.8290113991502829
562,18.76178888888889,1.1353306479483183
563,18.7951,0.9330187360646159
564,18.828433333333333,1.500680959962143
565,18.861766666666668,3.2968136892737836
566,18.89507777777778,0.7621560846699993
567,18.92838888888889,3.2803148954219785
568,18.961722222222225,9.386323253637157
569,18.995055555555556,5.878672626746727
570,19.028366666666667,1.9627598598902032
571,19.061722222222222,4.741571674649266
572,19.095033333333333,2.993252194456864
573,19.128355555555558,1.949493717874111
574,19.16167777777778,1.087966049834956
575,19.195,2.4316934419782674
576,19.22832222222222,1.2275102776713058
577,19.261644444444446,0.9644384832110148
578,19.294966666666667,1.6830623710071615
579,19.328300000000002,0.6281110545174645
580,19.361611111111113,1.117421053112185
581,19.394933333333334,0.737839086291945
582,19.42826666666667,0.6485422524303142
583,19.461622222222225,0.9300730885635212
584,19.494922222222222,1.4032905923861119
585,19.528244444444447,0.7550712267926277
586,19.56158888888889,2.6686269388702377
587,19.594911111111113,0.9596334218774233
588,19.628222222222224,0.8619200494672439
589,19.66153333333333,1.628216861962189
590,19.694866666666666,1.5356033143583372
591,19.72818888888889,0.7251647229670993
592,19.761522222222222,1.5935705601924954
593,19.794844444444447,0.8569993227333247
594,19.828166666666668,1.2917783923943558
595,19.861511111111113,0.5808476448921546
596,19.894822222222224,1.3623220749670046
597,19.928144444444445,0.8332840430274364
598,19.961466666666666,0.8818371947131394
599,19.9948,1.5992922113194477
600,20.028122222222223,0.9277678933616306
601,20.061477777777778,1.3172675806009875
602,20.09478888888889,0.9394976565610774
603,20.128122222222224,0.6127885279201467
604,20.161422222222225,1.42103786200446
605,20.19473333333334,0.6539171417875167
606,20.228066666666667,0.7089390214868889
607,20.261400000000002,1.0834581071183917
608,20.294722222222223,1.3661671489234757
609,20.328033333333334,3.017870996882255
610,20.36136666666667,1.0568374003100853
611,20.39468888888889,1.0696288549066888
612,20.42801111111111,1.1882525941560205
613,20.461344444444446,2.2093459216360603
614,20.494666666666667,2.1495283881727727
615,20.52798888888889,1.1782543647645691
616,20.561400000000003,0.868091390773961
617,20.594644444444445,1.7468609597405729
618,20.627955555555555,0.6069742085997935
619,20.66128888888889,1.6736094711408223
620,20.6946,1.5804969273057279
621,20.727933333333333,1.223748381713468
622,20.761255555555557,1.3892531246188153
623,20.79458888888889,2.0146476849534203
624,20.827933333333334,0.6377251559890276
625,20.861244444444445,0.7927834794724934
626,20.894555555555556,0.4312613613131555
627,20.92788888888889,1.247002960896884
628,20.961277777777777,1.8449867691196438
629,20.994544444444447,1.7568570443951566
630,21.02787777777778,1.032516835278211
631,21.06118888888889,0.8742356760535441
632,21.094511111111114,0.7381287222515611
633,21.127844444444445,0.6700701507365512
634,21.16131111111111,0.7309452205830571
635,21.194477777777777,0.9016073322325009
636,21.227811111111112,1.2962498995652785
637,21.261133333333333,3.0845222724299024
638,21.29447777777778,0.979869197946125
639,21.32778888888889,0.7359926917457732
640,21.36111111111111,0.6360982499886111
641,21.394433333333335,1.8727259813945452
642,21.427755555555557,0.5535984941508544
643,21.461077777777778,1.5822751210559813
644,21.494422222222223,2.312642886990997
645,21.527744444444444,1.5321902871542823
646,21.56106666666667,1.3622069854184087
647,21.5944,0.6472270429681822
648,21.62778888888889,0.585236796676782
649,21.661033333333336,0.9362126962420373
650,21.694366666666667,0.6452732401144423
651,21.72768888888889,1.423478698572289
652,21.761011111111113,2.004119373974284
653,21.794333333333334,0.9650189773244106
654,21.827644444444445,1.9826235601304443
655,21.86097777777778,1.1816118132906661
656,21.894322222222222,1.2679843944821354
657,21.927622222222222,1.4495504440118376
658,21.960955555555557,1.2952084446344003
659,21.99428888888889,1.0449542932909646
660,22.027611111111113,1.0061450002554964
661,22.060944444444445,0.6697202970633996
662,22.094266666666666,0.7514980403180817
663,22.12762222222222,0.45155605813637256
664,22.160911111111112,1.1013066451217466
665,22.194277777777778,1.35672224416931
666,22.227566666666668,1.2230135541471912
667,22.26087777777778,0.7354552869405334
668,22.294211111111114,1.8198581938399454
669,22.327599999999997,3.5135920746152074
670,22.360855555555556,0.9316629358433385
671,22.39418888888889,0.7902090239649634
672,22.427577777777778,0.4332234253371
673,22.460844444444447,0.9936272962731089
674,22.494155555555558,1.6307315481331937
675,22.527522222222224,2.3413142129046767
676,22.56081111111111,1.5359952252924158
677,22.59412222222222,0.9187108235664952
678,22.62748888888889,0.8422209463957404
679,22.66078888888889,2.1095718325462203
680,22.694122222222223,1.4763233204462411
681,22.72747777777778,1.0810100564214955
682,22.76076666666667,1.2183234659063449
683,22.79408888888889,1.1090373315523074
684,22.827633333333335,1.9775880787541233
685,22.860733333333336,0.8353274654174659
686,22.894066666666667,1.5645107028465703
687,22.927511111111112,1.1821007386271345
688,22.960711111111113,0.9397061238623616
689,22.994011111111114,0.9000234573203892
690,23.0276,0.7945562974614174
691,23.06067777777778,1.727752953337848
692,23.094044444444446,2.305068388033748
693,23.16068888888889,2.5979947401667194
694,23.194011111111113,0.7860117178465682
695,23.227544444444444,0.978372028608796
696,23.260644444444445,0.4195709099605422
697,23.293955555555556,0.8817976971797332
698,23.32728888888889,1.0179930791589182
699,23.360644444444446,1.8579929396657224
700,23.393944444444447,1.0076316661458762
701,23.427266666666668,1.291918202583725
702,23.46058888888889,0.5299219265469491
703,23.493922222222224,1.5481455903623436
704,23.527233333333335,0.6612733715066446
705,23.560555555555556,0.8769842855343312
706,23.593866666666667,0.6239547266816885
707,23.627200000000002,0.692296549632509
708,23.660511111111113,0.6198025254268124
709,23.693855555555558,0.5486546698705381
710,23.72717777777778,0.9207809459858989
711,23.7605,0.6396221742778997
712,23.793822222222225,0.8430547607886936
713,23.827144444444446,1.4043714128576985
714,23.860466666666667,1.0812935127291121
715,23.89378888888889,1.7557262714931439
716,23.927133333333334,0.8900194062048465
717,23.960444444444445,0.5457992995010881
718,23.9938,3.83489917990967
719,24.0271,3.2801671738424143
720,24.060433333333336,0.8588483871142463
721,24.093755555555557,0.6327917722416715
722,24.127077777777778,0.6689214028167496
723,24.160411111111113,1.7012705306535079
724,24.193722222222224,0.825336106382023
725,24.227044444444445,0.7025298351355361
726,24.260366666666666,0.4652026434364261
727,24.29368888888889,1.0368669614684274
728,24.327022222222222,1.6454452997267368
729,24.360344444444447,1.6285997715811882
730,24.393666666666668,0.6184237910084659
731,24.427,1.4496887956039504
732,24.46034444444445,1.015568094710936
733,24.493655555555556,0.7867485046553687
734,24.527,1.7055636910586698
735,24.5603,1.0226211790745814
736,24.593622222222223,1.4821705192272958
737,24.626933333333334,0.6117381122498768
738,24.66026666666667,0.6243054441394845
739,24.6936,1.4231782880575823
740,24.72691111111111,1.5568960343053142
741,24.760244444444446,0.5120580279592574
742,24.793566666666667,1.4915757524404463
743,24.826900000000002,1.30765800750486
744,24.860222222222223,2.681350072341132
745,24.893544444444444,1.7274288680236065
746,24.92687777777778,2.072599180663168
747,24.96021111111111,0.9348338823735373
748,24.993533333333335,1.2162933487130898
749,25.026833333333336,1.4806113681621527
