frame_number,timestamp_ms,max_flow_magnitude
1,33.324446814182885,2.3319857
2,66.64889362836577,2.5438259
3,99.97334044254865,1.6956413
4,133.29778725673154,1.2524552
5,166.62223407091443,1.0289758
6,199.9466808850973,0.9212355
7,233.27112769928019,0.8297228
8,266.5955745134631,1.094067
9,299.92002132764594,0.8547776
10,333.24446814182886,1.0401218
11,366.5689149560117,4.2549596
12,399.8933617701946,63.067467
13,433.21780858437745,1.9041355
14,466.54225539856037,2.17123
15,499.8667022127433,3.5311224
16,533.1911490269262,1.9688424
17,566.515595841109,1.0851195
18,599.8400426552919,1.427964
19,633.1644894694748,1.0816064
20,666.4889362836577,0.7829911
21,699.8133830978405,0.58911324
22,733.1378299120234,0.84176594
23,766.4622767262064,1.1798819
24,799.7867235403892,0.8986604
25,833.1111703545721,0.7088615
26,866.4356171687549,0.72317976
27,899.7600639829378,0.7149343
28,933.0845107971207,1.0785445
29,966.4089576113037,1.5312603
30,999.7334044254866,1.474507
31,1033.0578512396694,2.0846398
32,1066.3822980538523,1.4654006
33,1099.706744868035,1.459588
34,1133.031191682218,1.0899013
35,1166.3556384964008,0.74431264
36,1199.6800853105838,0.6396363
37,1233.0045321247667,6.40504
38,1266.3289789389496,3.7030482
39,1299.6534257531325,4.559513
40,1332.9778725673154,2.0817034
41,1366.3023193814984,3.7123113
42,1399.626766195681,2.0258176
43,1432.951213009864,1.6049739
44,1466.275659824047,1.2984098
45,1499.6001066382298,1.1396234
46,1532.9245534524127,0.9928228
47,1566.2490002665954,1.2544588
48,1599.5734470807784,1.4401734
49,1632.8978938949613,1.1568159
50,1666.2223407091442,1.0767004
51,1699.5467875233269,0.8479605
52,1732.8712343375098,0.61809564
53,1766.1956811516927,0.7184221
54,1799.5201279658756,0.8574844
55,1832.8445747800586,1.2553868
56,1866.1690215942415,0.8203337
57,1899.4934684084244,0.92392415
58,1932.8179152226073,0.8843153
59,1966.1423620367902,1.1192183
60,1999.4668088509732,0.9872822
61,2032.7912556651556,0.8984552
62,2066.115702479339,0.73520464
63,2099.4401492935217,1.1940694
64,2132.7645961077046,0.81478405
65,2166.089042921887,11.819081
66,2199.41348973607,1.94997
67,2232.737936550253,2.0102768
68,2266.062383364436,1.6507089
69,2299.3868301786188,1.9056941
70,2332.7112769928017,2.1215622
71,2366.0357238069846,1.5421871
72,2399.3601706211675,1.0956317
73,2432.6846174353504,0.6666968
74,2466.0090642495334,0.85778785
75,2499.3335110637163,1.2226248
76,2532.657957877899,1.2819816
77,2565.982404692082,0.68643564
78,2599.306851506265,1.3000531
79,2632.631298320448,1.2959837
