frame_number,timestamp_ms,max_flow_magnitude
1,33.36558673384271,0.54421884
2,66.73117346768542,0.53485894
3,100.09676020152814,1.3585011
4,133.46234693537085,0.4765945
5,166.8279336692136,0.5695891
6,200.19352040305628,1.1864196
7,233.559107136899,0.6740452
8,266.9246938707417,1.1278052
9,300.2902806045844,0.4652109
10,333.6558673384272,0.45164028
11,367.0214540722699,0.8857882
12,400.38704080611257,0.5661024
13,433.7526275399553,0.8783299
14,467.118214273798,1.3267952
15,500.4838010076407,0.6560216
16,533.8493877414834,0.5102959
17,567.2149744753261,0.7919796
18,600.5805612091688,0.5379314
19,633.9461479430115,0.64645666
20,667.3117346768544,1.3037596
21,700.677321410697,0.44876313
22,734.0429081445398,1.1909746
23,767.4084948783825,0.7624862
24,800.7740816122251,1.493408
25,834.1396683460679,1.1360106
26,867.5052550799106,0.739665
27,900.8708418137534,1.3566754
28,934.236428547596,0.56605875
29,967.6020152814388,0.64966065
30,1000.9676020152814,0.6767369
31,1034.333188749124,0.7761487
32,1067.6987754829668,1.2853519
33,1101.0643622168095,1.9294041
34,1134.4299489506523,2.3120542
35,1167.795535684495,0.5821231
36,1201.1611224183375,1.1640837
37,1234.5267091521803,0.95251197
38,1267.892295886023,0.65259886
39,1301.257882619866,0.690067
40,1334.6234693537087,1.0736433
41,1367.9890560875515,0.86635554
42,1401.354642821394,0.36855063
43,1434.7202295552368,1.0228842
44,1468.0858162890795,2.5828512
45,1501.4514030229222,1.4265604
46,1534.816989756765,0.7331385
47,1568.1825764906077,0.96408474
48,1601.5481632244503,0.7317667
49,1634.913749958293,1.0626315
50,1668.2793366921358,1.7939752
51,1701.6449234259785,0.57593864
52,1735.0105101598213,0.6179889
53,1768.376096893664,2.6200864
54,1801.7416836275067,1.0708212
55,1835.1072703613493,0.7440027
56,1868.472857095192,0.5041598
57,1901.8384438290348,1.1947794
58,1935.2040305628775,0.9125966
59,1968.5696172967203,0.66010827
60,2001.9352040305628,0.38980985
61,2035.3007907644053,0.70243967
62,2068.666377498248,0.60040146
63,2102.031964232091,0.39901885
64,2135.3975509659335,0.3996012
65,2168.763137699776,0.60464054
66,2202.128724433619,0.8036789
67,2235.4943111674615,0.6684671
68,2268.8598979013045,0.52509826
69,2302.225484635147,0.48783818
70,2335.59107136899,0.8785156
71,2368.9566581028325,0.86521256
72,2402.322244836675,0.48341963
73,2435.687831570518,0.5958354
74,2469.0534183043605,1.725062
75,2502.4190050382035,1.556251
76,2535.784591772046,0.43933308
77,2569.1501785058886,2.6983776
78,2602.515765239732,0.6211723
79,2635.8813519735745,0.445359
80,2669.2469387074175,0.3792044
81,2702.61252544126,0.3068826
82,2735.978112175103,0.36458492
83,2769.3436989089455,0.74999785
84,2802.709285642788,0.64419883
85,2836.074872376631,1.509294
86,2869.4404591104735,2.9359581
87,2902.8060458443165,0.9358452
88,2936.171632578159,0.5749386
89,2969.537219312002,1.3088068
90,3002.9028060458445,0.72997534
91,3036.268392779687,0.8680201
92,3069.63397951353,2.6866925
93,3102.9995662473725,2.4306366
94,3136.3651529812155,0.8208988
95,3169.730739715058,0.6544606
96,3203.0963264489005,0.88997525
97,3236.4619131827435,0.66129965
98,3269.827499916586,0.9829736
99,3303.193086650429,0.51862144
100,3336.5586733842715,0.6846204
101,3369.9242601181145,0.41485423
102,3403.289846851957,0.8194426
103,3436.6554335857995,0.68846434
104,3470.0210203196425,0.53835356
105,3503.386607053485,0.38674876
106,3536.752193787328,0.39346924
107,3570.1177805211705,0.7829528
108,3603.4833672550135,1.3893983
109,3636.848953988856,1.1943871
110,3670.2145407226985,1.048258
111,3703.5801274565415,2.469369
112,3736.945714190384,2.0542092
113,3770.311300924227,2.2447166
114,3803.6768876580695,1.6776494
115,3837.042474391912,1.1720428
116,3870.408061125755,0.6272026
117,3903.7736478595975,1.0674617
118,3937.1392345934405,2.0128264
119,3970.504821327283,2.4642718
120,4003.8704080611255,1.1875962
121,4037.235994794968,1.6987613
122,4070.6015815288106,3.043319
123,4103.967168262653,1.9053627
124,4137.332754996496,1.0447077
125,4170.698341730339,1.4931115
126,4204.063928464182,1.5063039
127,4237.429515198024,2.0438006
128,4270.795101931867,1.8267713
