frame_number,timestamp_ms,max_flow_magnitude
1,33.38563749874804,3.6238549
2,66.77127499749608,4.1060815
3,100.15691249624412,4.141161
4,133.54254999499216,3.4369998
5,166.92818749374018,3.548481
6,200.31382499248824,3.568767
7,233.69946249123626,3.12714
8,267.0850999899843,2.1557975
9,300.4707374887323,1.195528
10,333.85637498748036,1.5872616
11,367.2420124862284,1.5224801
12,400.6276499849765,0.67451024
13,434.01328748372447,0.8919504
14,467.3989249824725,0.7020751
15,500.78456248122063,1.2838655
16,534.1701999799686,6.8550377
17,567.5558374787166,4.2764263
18,600.9414749774646,2.258117
19,634.3271124762127,2.6735673
20,667.7127499749607,3.0107195
21,701.0983874737088,2.2920632
22,734.4840249724568,2.1157672
23,767.869662471205,1.4832519
24,801.255299969953,1.0832857
25,834.6409374687009,0.94270813
26,868.0265749674489,0.81883204
27,901.412212466197,1.2937467
28,934.797849964945,1.7247969
29,968.183487463693,2.123107
30,1001.5691249624413,3.1382163
31,1034.9547624611891,3.1089263
32,1068.3403999599373,3.3560894
33,1101.7260374586851,3.5009418
34,1135.1116749574333,3.3951082
35,1168.4973124561814,3.302377
36,1201.8829499549292,2.84497
37,1235.2685874536776,2.9513671
38,1268.6542249524255,2.2989237
39,1302.0398624511736,1.2683123
40,1335.4254999499215,0.45897412
41,1368.8111374486696,0.44403926
42,1402.1967749474177,0.73674154
43,1435.5824124461656,1.3516915
44,1468.9680499449137,1.6897559
45,1502.3536874436618,2.1946745
46,1535.73932494241,1.9929045
47,1569.1249624411578,2.7923632
48,1602.510599939906,3.4494421
49,1635.8962374386538,3.600244
50,1669.2818749374019,3.6916869
51,1702.66751243615,3.2134087
52,1736.0531499348979,3.1736908
53,1769.438787433646,3.2885604
54,1802.824424932394,2.962639
55,1836.2100624311422,2.5960405
56,1869.59569992989,1.8613309
57,1902.9813374286382,1.5341069
58,1936.366974927386,1.0502684
59,1969.7526124261342,0.6453471
60,2003.1382499248825,1.168977
61,2036.5238874236304,1.5107963
62,2069.9095249223783,2.0262625
63,2103.2951624211264,2.1493979
64,2136.6807999198745,2.8830752
65,2170.0664374186226,3.4011433
66,2203.4520749173703,3.6686485
67,2236.8377124161184,3.542517
68,2270.2233499148665,3.9018004
69,2303.6089874136146,3.0221877
70,2336.9946249123627,2.2591093
71,2370.3802624111104,1.6027243
72,2403.7658999098585,1.2654634
73,2437.1515374086066,0.210306
74,2470.537174907355,0.4202732
75,2503.922812406103,1.2070711
76,2537.308449904851,2.548775
77,2570.694087403599,2.4329863
78,2604.079724902347,3.358128
79,2637.4653624010953,3.9029207
80,2670.850999899843,4.257043
81,2704.236637398591,3.931632
82,2737.622274897339,3.5907013
83,2771.0079123960872,3.7378204
84,2804.3935498948354,3.2297757
85,2837.779187393583,3.1875215
86,2871.164824892331,2.4513588
87,2904.5504623910792,1.7375982
88,2937.9360998898273,1.0776414
89,2971.321737388575,0.69378126
90,3004.7073748873236,0.8769421
91,3038.0930123860717,0.9939644
92,3071.47864988482,1.4838431
93,3104.864287383568,1.499413
94,3138.2499248823156,2.4289556
95,3171.6355623810637,2.7249568
96,3205.021199879812,2.9640398
97,3238.40683737856,3.0951896
98,3271.7924748773075,2.931254
99,3305.1781123760557,3.1592548
100,3338.5637498748038,3.2251666
101,3371.949387373552,2.8305802
102,3405.3350248723,2.8522213
103,3438.7206623710476,2.6052456
104,3472.1062998697957,2.1098526
105,3505.491937368544,1.418032
106,3538.877574867292,0.7862438
107,3572.26321236604,0.8621075
108,3605.648849864788,0.8150309
109,3639.0344873635363,1.4231498
